"KPI_ID","KPI_NAME","SRC_FILE","PAGE_NUM","ITEM_IDS","POS_X","POS_Y","RAW_TXT","YEAR","VALUE","SCORE","UNIT","MATCH_TYPE","CLASSIFIED"
"7","Scope 2 Energy indirect total GHGs emissions","DekaBank Deutsche Girozentrale_2021_EN.pdf","2","[138]","0.8579159663865545","0.7397384066587396","3,113,053","2021","3,113,053","9302.617626673782","t","AT.indirect","None"
