"KPI_ID","KPI_NAME","SRC_FILE","PAGE_NUM","ITEM_IDS","POS_X","POS_Y","RAW_TXT","YEAR","VALUE","SCORE","UNIT","MATCH_TYPE","CLASSIFIED"
"6","Scope 1 / Direct total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[30]","0.584873949579832","0.23664684898929847","(1.3)","2018","(1.3)","100199.674332851","Scope 1, direct GHG emissions","AT.indirect","None"
"6","Scope 1 / Direct total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[32]","0.7550924369747899","0.23664684898929847","51,734","2017","51,734","100198.98796493781","Scope 1, direct GHG emissions","AT.indirect","None"
"6","Scope 1 / Direct total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[33]","0.8482689075630253","0.23664684898929847","59,008","2016","59,008","100198.63309646647","Scope 1, direct GHG emissions","AT.indirect","None"
"7","Scope 2 Energy indirect total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[55]","0.584873949579832","0.2948632580261593","(1.8)","2018","(1.8)","28942.61766695522","in t of CO 2 e","AT.indirect","None"
"7","Scope 2 Energy indirect total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[57]","0.7486386554621849","0.2948632580261593","107,455","2017","107,455","28942.06196143526","in t of CO 2 e","AT.indirect","None"
"7","Scope 2 Energy indirect total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[58]","0.8418151260504202","0.2948632580261593","117,737","2016","117,737","28941.853234521073","in t of CO 2 e","AT.indirect","None"
"8","Scope 3 Upstream Energy indirect total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[70]","0.584873949579832","0.3302497027348395","(4.3)","2018","(4.3)","22209.67959779078","in t of CO 2 e","AT.indirect","None"
"8","Scope 3 Upstream Energy indirect total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[72]","0.7550924369747899","0.3302497027348395","60,235","2017","60,235","22209.007867251166","in t of CO 2 e","AT.indirect","None"
"8","Scope 3 Upstream Energy indirect total GHGs emissions","Deutsche Bank_2018_EN.pdf","62","[73]","0.8482689075630253","0.3302497027348395","61,268","2016","61,268","22208.692238627238","in t of CO 2 e","AT.indirect","None"
