"KPI_ID","KPI_NAME","SRC_FILE","PAGE_NUM","ITEM_IDS","POS_X","POS_Y","RAW_TXT","YEAR","VALUE","SCORE","UNIT","MATCH_TYPE","CLASSIFIED"
"6","Scope 1 / Direct total GHGs emissions","DZ Bank_2022_EN.pdf","86","[122]","0.8247800237812128","0.6553613445378151","2,236","2021","2,236","37568.58776215633","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"6","Scope 1 / Direct total GHGs emissions","DZ Bank_2022_EN.pdf","86","[132]","0.8800951248513674","0.6553613445378151","2,543","2020","2,543","37567.07483729812","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"6","Scope 1 / Direct total GHGs emissions","DZ Bank_2022_EN.pdf","86","[141]","0.9354102259215219","0.6553613445378151","3,490","2019","3,490","37565.54316080066","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"7","Scope 2 Energy indirect total GHGs emissions","DZ Bank_2022_EN.pdf","86","[124]","0.8247800237812128","0.6990588235294117","2,935","2021","2,935","13535.372589736022","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"7","Scope 2 Energy indirect total GHGs emissions","DZ Bank_2022_EN.pdf","86","[134]","0.8800951248513674","0.6990588235294117","2,075","2020","2,075","13532.419070881895","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"7","Scope 2 Energy indirect total GHGs emissions","DZ Bank_2022_EN.pdf","86","[143]","0.9354102259215219","0.6990588235294117","2,203","2019","2,203","13529.602042378017","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"8","Scope 3 Upstream Energy indirect total GHGs emissions","DZ Bank_2022_EN.pdf","86","[126]","0.8247800237812128","0.7427563025210084","4,056","2021","4,056","11865.515711234188","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"8","Scope 3 Upstream Energy indirect total GHGs emissions","DZ Bank_2022_EN.pdf","86","[136]","0.8800951248513674","0.7427563025210084","4,376","2020","4,376","11860.232340382488","Tonnes (t) of CO 2 equivalents","AT.direct","None"
"8","Scope 3 Upstream Energy indirect total GHGs emissions","DZ Bank_2022_EN.pdf","86","[145]","0.9354102259215219","0.7427563025210084","8,461","2019","8,461","11857.41511305053","Tonnes (t) of CO 2 equivalents","AT.direct","None"
